# avg10RB: 0.870722      avg10RE: 1.000000     pct5: 476.000000		
# bytecnt, realBegin, caluAddAvgBegin, caluPct5Begin, realEnd, caluAddAvgEnd, caluPct5End
    167555,     72086,     72036,     72512,    167310,    167264,    166788
    167506,     72036,     71967,     72443,    167262,    167185,    166709
    167498,     72033,     72003,     72479,    167253,    167226,    166750
    167500,     72036,     72011,     72488,    167256,    167236,    166760
    167493,     72033,     72003,     72480,    167249,    167227,    166751
    167449,     71981,     71971,     72448,    167205,    167190,    166714
    167481,     72012,     72037,     72514,    167237,    167266,    166790
    167523,     72059,     72046,     72523,    167279,    167276,    166800
    167490,     72024,     71981,     72457,    167245,    167201,    166725
    167516,     72046,     72032,     72509,    167272,    167260,    166784
    167493,     72021,     71989,     72466,    167249,    167211,    166735
    167515,     72041,     72029,     72505,    167270,    167256,    166780
    167501,     72035,     71997,     72474,    167257,    167220,    166744
    167503,     72035,     72011,     72488,    167258,    167236,    166760
    167513,     72039,     72018,     72495,    167268,    167244,    166768
    167491,     72030,     71990,     72467,    167247,    167212,    166736
    167499,     72031,     72016,     72493,    167254,    167242,    166766
    167491,     72028,     72003,     72479,    167247,    167226,    166750
    167481,     72006,     72001,     72477,    167237,    167224,    166748
    167504,     72036,     72030,     72506,    167259,    167257,    166781
    167527,     72056,     72030,     72506,    167283,    167257,    166781
    167507,     72041,     71992,     72469,    167263,    167214,    166738
    167537,     72069,     72036,     72512,    167293,    167264,    166788
    167548,     72083,     72019,     72496,    167304,    167245,    166769
    167521,     72048,     71986,     72462,    167277,    167207,    166731
    167496,     72024,     71988,     72464,    167252,    167209,    166733
    167532,     72069,     72041,     72517,    167287,    167270,    166794
    167532,     72061,     72010,     72486,    167287,    167234,    166758
    167523,     72049,     72002,     72478,    167278,    167225,    166749
    167541,     72072,     72025,     72502,    167297,    167252,    166776
    167512,     72041,     71984,     72461,    167268,    167205,    166729
    167522,     72054,     72018,     72495,    167278,    167244,    166768
    167457,     71988,     71953,     72429,    167213,    167169,    166693
    167548,     72076,     72089,     72565,    167304,    167325,    166849
    167482,     72011,     71952,     72429,    167238,    167168,    166692
    167478,     72003,     72006,     72483,    167233,    167230,    166754
    167539,     72061,     72063,     72539,    167295,    167295,    166819
    167520,     72056,     71993,     72469,    167276,    167215,    166739
    167514,     72044,     72004,     72481,    167270,    167228,    166752
    167490,     72023,     71989,     72465,    167245,    167210,    166734
    167509,     72040,     72026,     72503,    167265,    167253,    166777
    167463,     71997,     71969,     72446,    167219,    167188,    166712
    167524,     72056,     72063,     72539,    167280,    167295,    166819
    167498,     72027,     71987,     72463,    167253,    167208,    166732
    167483,     72014,     71996,     72473,    167239,    167219,    166743
    167506,     72038,     72030,     72506,    167261,    167257,    166781
    167549,     72083,     72047,     72523,    167304,    167277,    166801
    167507,     72039,     71973,     72449,    167262,    167192,    166716
    167518,     72049,     72019,     72496,    167274,    167245,    166769
    167508,     72039,     72001,     72477,    167264,    167224,    166748
    167486,     72017,     71990,     72467,    167242,    167212,    166736
    167495,     72030,     72017,     72494,    167251,    167243,    166767
    167469,     72006,     71987,     72463,    167225,    167208,    166732
    167538,     72078,     72070,     72546,    167294,    167303,    166827
    167526,     72054,     71999,     72476,    167282,    167222,    166746
    167520,     72051,     72004,     72481,    167276,    167228,    166752
    167488,     72024,     71982,     72458,    167244,    167202,    166726
    167494,     72026,     72015,     72491,    167250,    167240,    166764
    167471,     71997,     71989,     72466,    167226,    167211,    166735
    167480,     72016,     72017,     72494,    167236,    167243,    166767
    167481,     72014,     72010,     72487,    167237,    167235,    166759
    167519,     72046,     72043,     72519,    167275,    167272,    166796
    167509,     72044,     72001,     72477,    167264,    167224,    166748
    167480,     72011,     71984,     72461,    167235,    167205,    166729
    167496,     72034,     72023,     72500,    167251,    167250,    166774
    167511,     72050,     72023,     72499,    167267,    167249,    166773
    167494,     72032,     71995,     72471,    167250,    167217,    166741
    167518,     72053,     72030,     72507,    167274,    167258,    166782
    167485,     72014,     71981,     72457,    167241,    167201,    166725
    167496,     72030,     72019,     72496,    167252,    167245,    166769
    167489,     72026,     72003,     72480,    167245,    167227,    166751
    167508,     72040,     72026,     72503,    167264,    167253,    166777
    167501,     72030,     72003,     72480,    167257,    167227,    166751
    167489,     72017,     71999,     72476,    167244,    167222,    166746
    167482,     72014,     72003,     72480,    167238,    167227,    166751
    167509,     72048,     72033,     72510,    167265,    167261,    166785
    167476,     72004,     71981,     72457,    167232,    167201,    166725
    167470,     72007,     72004,     72481,    167226,    167228,    166752
    167488,     72019,     72025,     72502,    167244,    167252,    166776
    167514,     72045,     72032,     72509,    167270,    167260,    166784
    167484,     72015,     71983,     72460,    167240,    167204,    166728
    167489,     72023,     72014,     72490,    167245,    167239,    166763
    167481,     72015,     72003,     72479,    167236,    167226,    166750
    167483,     72019,     72011,     72488,    167238,    167236,    166760
    167484,     72017,     72010,     72487,    167240,    167235,    166759
    167506,     72032,     72029,     72505,    167261,    167256,    166780
    167509,     72038,     72012,     72489,    167265,    167237,    166761
    167515,     72047,     72015,     72491,    167270,    167240,    166764
    167516,     72048,     72010,     72487,    167271,    167235,    166759
    167486,     72018,     71983,     72460,    167242,    167204,    166728
    167498,     72027,     72020,     72496,    167254,    167246,    166770
    167470,     72009,     71985,     72462,    167226,    167206,    166730
    167500,     72029,     72036,     72512,    167255,    167264,    166788
    167509,     72043,     72017,     72494,    167265,    167243,    166767
    167526,     72057,     72024,     72501,    167281,    167251,    166775
    167483,     72012,     71972,     72449,    167238,    167191,    166715
    167470,     71997,     71998,     72475,    167225,    167221,    166745
    167451,     71984,     71993,     72469,    167206,    167215,    166739
    167486,     72020,     72040,     72516,    167242,    167269,    166793
    167496,     72029,     72018,     72495,    167252,    167244,    166768
    167475,     72006,     71991,     72468,    167231,    167213,    166737
    167483,     72016,     72016,     72493,    167238,    167242,    166766
    167466,     71999,     71995,     72471,    167222,    167217,    166741
    167480,     72014,     72022,     72498,    167235,    167248,    166772
    167498,     72029,     72025,     72502,    167254,    167252,    166776
    167466,     72000,     71982,     72458,    167222,    167202,    166726
    167468,     72002,     72011,     72488,    167223,    167236,    166760
    167505,     72038,     72042,     72518,    167261,    167271,    166795
    167450,     71986,     71962,     72438,    167205,    167179,    166703
    167465,     71999,     72023,     72499,    167221,    167249,    166773
    167475,     72009,     72018,     72495,    167231,    167244,    166768
    167484,     72017,     72017,     72494,    167239,    167243,    166767
    167507,     72043,     72030,     72506,    167263,    167257,    166781
    167525,     72059,     72025,     72502,    167281,    167252,    166776
    167467,     71996,     71959,     72435,    167222,    167176,    166700
    167469,     72000,     72011,     72488,    167224,    167236,    166760
    167513,     72042,     72048,     72524,    167268,    167278,    166802
    167527,     72054,     72022,     72498,    167282,    167248,    166772
    167486,     72013,     71974,     72450,    167241,    167193,    166717
    167468,     72005,     71994,     72470,    167223,    167216,    166740
    167472,     72003,     72013,     72489,    167228,    167238,    166762
    167466,     72003,     72004,     72481,    167221,    167228,    166752
    167448,     71980,     71994,     72470,    167203,    167216,    166740
    167499,     72032,     72054,     72530,    167254,    167285,    166809
    167499,     72029,     72010,     72486,    167254,    167234,    166758
    167464,     71998,     71979,     72456,    167219,    167199,    166723
    167498,     72024,     72039,     72516,    167253,    167268,    166792
    167471,     72005,     71986,     72462,    167227,    167207,    166731
    167530,     72063,     72061,     72537,    167285,    167293,    166817
    167525,     72055,     72005,     72482,    167280,    167229,    166753
    167518,     72049,     72003,     72480,    167273,    167227,    166751
    167489,     72020,     71984,     72461,    167244,    167205,    166729
    167464,     71998,     71988,     72464,    167220,    167209,    166733
    167518,     72054,     72057,     72533,    167274,    167288,    166812
    167519,     72049,     72010,     72487,    167275,    167235,    166759
    167492,     72021,     71986,     72462,    167247,    167207,    166731
    167535,     72060,     72047,     72523,    167291,    167277,    166801
    167526,     72052,     72002,     72478,    167282,    167225,    166749
    167511,     72042,     71996,     72473,    167267,    167219,    166743
    167549,     72078,     72043,     72519,    167305,    167272,    166796
    167532,     72062,     71995,     72471,    167288,    167217,    166741
    167519,     72055,     71998,     72475,    167274,    167221,    166745
    167473,     72005,     71969,     72446,    167229,    167188,    166712
    167491,     72022,     72025,     72502,    167247,    167252,    166776
    167464,     72000,     71986,     72462,    167220,    167207,    166731
    167532,     72066,     72069,     72545,    167288,    167302,    166826
    167505,     72038,     71986,     72462,    167261,    167207,    166731
    167450,     71982,     71962,     72438,    167205,    167179,    166703
    167462,     71992,     72020,     72496,    167218,    167246,    166770
    167470,     72004,     72016,     72493,    167226,    167242,    166766
    167449,     71985,     71991,     72468,    167205,    167213,    166737
    167469,     72002,     72027,     72503,    167225,    167254,    166778
    167469,     72002,     72010,     72486,    167224,    167234,    166758
    167517,     72053,     72051,     72528,    167273,    167282,    166806
    167505,     72043,     71999,     72476,    167261,    167222,    166746
    167506,     72035,     72010,     72487,    167262,    167235,    166759
    167521,     72052,     72023,     72499,    167277,    167249,    166773
    167486,     72020,     71979,     72456,    167242,    167199,    166723
    167503,     72026,     72024,     72501,    167259,    167251,    166775
    167486,     72017,     71995,     72471,    167242,    167217,    166741
    167493,     72025,     72016,     72492,    167248,    167241,    166765
    167533,     72071,     72044,     72521,    167288,    167274,    166798
    167471,     72006,     71956,     72432,    167226,    167172,    166696
    167502,     72034,     72036,     72513,    167258,    167265,    166789
    167495,     72025,     72003,     72480,    167251,    167227,    166751
    167531,     72064,     72041,     72517,    167286,    167270,    166794
    167503,     72036,     71985,     72462,    167258,    167206,    166730
    167515,     72051,     72020,     72496,    167271,    167246,    166770
    167515,     72049,     72010,     72486,    167271,    167234,    166758
    167476,     72011,     71976,     72452,    167232,    167195,    166719
    167485,     72022,     72017,     72494,    167241,    167243,    166767
    167491,     72023,     72015,     72491,    167247,    167240,    166764
    167495,     72032,     72013,     72489,    167251,    167238,    166762
    167505,     72038,     72018,     72495,    167261,    167244,    166768
    167510,     72041,     72014,     72490,    167265,    167239,    166763
    167483,     72017,     71986,     72462,    167238,    167207,    166731
    167513,     72036,     72036,     72512,    167268,    167264,    166788
    167539,     72074,     72032,     72509,    167295,    167260,    166784
    167523,     72053,     71996,     72472,    167278,    167218,    166742
    167530,     72059,     72016,     72492,    167285,    167241,    166765
    167547,     72081,     72024,     72501,    167303,    167251,    166775
    167488,     72023,     71958,     72435,    167244,    167175,    166699
    167530,     72061,     72046,     72523,    167285,    167276,    166800
    167523,     72054,     72003,     72480,    167278,    167227,    166751
    167510,     72047,     71998,     72475,    167266,    167221,    166745
    167508,     72043,     72008,     72484,    167264,    167232,    166756
    167524,     72055,     72023,     72500,    167279,    167250,    166774
    167532,     72065,     72016,     72493,    167288,    167242,    166766
    167478,     72016,     71962,     72439,    167233,    167180,    166704
    167516,     72054,     72043,     72519,    167271,    167272,    166796
    167499,     72030,     71995,     72471,    167255,    167217,    166741
    167556,     72081,     72059,     72536,    167312,    167291,    166815
    167521,     72055,     71979,     72456,    167277,    167199,    166723
    167502,     72030,     71993,     72469,    167258,    167215,    166739
    167512,     72040,     72018,     72495,    167268,    167244,    166768
    167488,     72013,     71989,     72465,    167244,    167210,    166734
    167509,     72042,     72028,     72504,    167265,    167255,    166779
    167505,     72036,     72006,     72483,    167260,    167230,    166754
    167545,     72078,     72044,     72521,    167301,    167274,    166798
    167529,     72063,     71996,     72472,    167285,    167218,    166742
    167490,     72026,     71976,     72452,    167246,    167195,    166719
    167501,     72039,     72019,     72496,    167256,    167245,    166769
    167507,     72039,     72015,     72491,    167263,    167240,    166764
    167468,     71999,     71976,     72452,    167224,    167195,    166719
    167457,     71988,     72000,     72476,    167213,    167223,    166747
    167536,     72059,     72078,     72555,    167291,    167313,    166837
    167513,     72045,     71989,     72466,    167268,    167211,    166735
    167506,     72035,     72003,     72480,    167261,    167227,    166751
    167545,     72077,     72043,     72520,    167301,    167273,    166797
    167528,     72049,     71995,     72471,    167284,    167217,    166741
    167535,     72069,     72016,     72492,    167291,    167241,    166765
    167520,     72050,     71996,     72473,    167276,    167219,    166743
    167539,     72073,     72026,     72503,    167294,    167253,    166777
    167510,     72051,     71984,     72461,    167266,    167205,    166729
    167479,     72013,     71983,     72459,    167235,    167203,    166727
    167511,     72046,     72037,     72514,    167266,    167266,    166790
    167539,     72071,     72034,     72510,    167294,    167262,    166786
    167520,     72060,     71993,     72469,    167276,    167215,    166739
    167511,     72045,     72002,     72478,    167266,    167225,    166749
    167508,     72042,     72007,     72483,    167264,    167231,    166755
    167504,     72037,     72006,     72483,    167259,    167230,    166754
    167521,     72056,     72024,     72501,    167277,    167251,    166775
    167557,     72088,     72041,     72517,    167313,    167270,    166794
    167534,     72062,     71989,     72466,    167290,    167211,    166735
    167567,     72104,     72038,     72515,    167323,    167267,    166791
    167548,     72070,     71993,     72469,    167304,    167215,    166739
    167523,     72060,     71988,     72464,    167279,    167209,    166733
    167536,     72070,     72021,     72497,    167292,    167247,    166771
    167551,     72079,     72023,     72499,    167307,    167249,    166773
    167514,     72043,     71977,     72454,    167269,    167197,    166721
    167551,     72079,     72042,     72518,    167307,    167271,    166795
    167510,     72044,     71974,     72450,    167265,    167193,    166717
    167530,     72070,     72027,     72503,    167286,    167254,    166778
    167506,     72040,     71989,     72465,    167262,    167210,    166734
    167513,     72044,     72016,     72492,    167268,    167241,    166765
    167475,     72002,     71976,     72453,    167230,    167196,    166720
    167517,     72056,     72046,     72523,    167273,    167276,    166800
    167512,     72047,     72005,     72482,    167268,    167229,    166753
    167471,     72003,     71974,     72450,    167226,    167193,    166717
    167529,     72063,     72060,     72537,    167285,    167292,    166816
    167509,     72047,     71992,     72469,    167265,    167214,    166738
    167475,     72007,     71980,     72456,    167230,    167200,    166724
    167482,     72022,     72016,     72492,    167237,    167241,    166765
    167518,     72050,     72041,     72517,    167273,    167270,    166794
    167521,     72054,     72012,     72489,    167277,    167237,    166761
    167513,     72051,     72003,     72479,    167268,    167226,    166750
    167509,     72043,     72006,     72483,    167265,    167230,    166754
    167478,     72015,     71983,     72459,    167234,    167203,    166727
    167489,     72029,     72019,     72496,    167245,    167245,    166769
    167517,     72051,     72034,     72510,    167273,    167262,    166786
    167460,     71994,     71960,     72436,    167215,    167177,    166701
    167493,     72033,     72038,     72515,    167249,    167267,    166791
    167504,     72038,     72019,     72496,    167259,    167245,    166769
    167512,     72043,     72016,     72493,    167268,    167242,    166766
    167530,     72065,     72025,     72502,    167286,    167252,    166776
    167494,     72022,     71978,     72455,    167250,    167198,    166722
    167536,     72067,     72046,     72523,    167292,    167276,    166800
    167505,     72039,     71983,     72459,    167260,    167203,    166727
    167467,     72002,     71976,     72453,    167222,    167196,    166720
    167486,     72019,     72026,     72503,    167241,    167253,    166777
    167525,     72062,     72043,     72520,    167281,    167273,    166797
    167542,     72068,     72024,     72501,    167297,    167251,    166775
    167507,     72033,     71979,     72456,    167262,    167199,    166723
    167498,     72029,     72002,     72478,    167254,    167225,    166749
    167565,     72098,     72068,     72544,    167321,    167301,    166825
    167528,     72065,     71977,     72454,    167284,    167197,    166721
    167515,     72048,     71998,     72475,    167270,    167221,    166745
    167515,     72043,     72010,     72486,    167271,    167234,    166758
    167499,     72030,     71996,     72472,    167254,    167218,    166742
    167512,     72040,     72021,     72497,    167267,    167247,    166771
    167517,     72054,     72014,     72490,    167272,    167239,    166763
    167528,     72062,     72019,     72496,    167283,    167245,    166769
    167527,     72066,     72009,     72485,    167283,    167233,    166757
    167491,     72024,     71978,     72455,    167246,    167198,    166722
    167509,     72038,     72025,     72502,    167264,    167252,    166776
    167554,     72075,     72049,     72525,    167309,    167279,    166803
    167509,     72044,     71970,     72447,    167264,    167189,    166713
    167508,     72042,     72009,     72485,    167264,    167233,    166757
    167517,     72050,     72017,     72494,    167273,    167243,    166767
    167484,     72019,     71981,     72457,    167239,    167201,    166725
    167491,     72024,     72016,     72492,    167247,    167241,    166765
    167460,     71999,     71983,     72459,    167216,    167203,    166727
    167500,     72041,     72044,     72521,    167256,    167274,    166798
    167462,     72001,     71976,     72453,    167218,    167196,    166720
    167503,     72034,     72045,     72522,    167258,    167275,    166799
    167456,     71987,     71969,     72445,    167212,    167187,    166711
    167509,     72037,     72056,     72532,    167265,    167287,    166811
    167488,     72018,     71991,     72468,    167244,    167213,    166737
    167492,     72030,     72013,     72489,    167247,    167238,    166762
    167467,     72005,     71988,     72464,    167222,    167209,    166733
    167464,     71997,     72007,     72483,    167220,    167231,    166755
    167458,     71991,     72004,     72481,    167213,    167228,    166752
    167468,     72005,     72018,     72495,    167224,    167244,    166768
    167509,     72040,     72045,     72522,    167264,    167275,    166799
    167519,     72041,     72018,     72495,    167275,    167244,    166768
    167491,     72018,     71985,     72462,    167247,    167206,    166730
    167521,     72053,     72036,     72512,    167276,    167264,    166788
    167551,     72076,     72036,     72512,    167306,    167264,    166788
    167502,     72039,     71967,     72443,    167258,    167185,    166709
    167459,     71996,     71972,     72449,    167215,    167191,    166715
    167487,     72021,     72034,     72510,    167242,    167262,    166786
    167487,     72026,     72010,     72486,    167243,    167234,    166758
    167509,     72046,     72029,     72505,    167264,    167256,    166780
    167512,     72047,     72012,     72489,    167267,    167237,    166761
    167543,     72070,     72036,     72513,    167299,    167265,    166789
    167506,     72039,     71977,     72454,    167262,    167197,    166721
    167477,     72015,     71984,     72461,    167232,    167205,    166729
    167502,     72034,     72031,     72508,    167258,    167259,    166783
    167476,     72007,     71987,     72463,    167232,    167208,    166732
    167469,     72006,     72003,     72480,    167225,    167227,    166751
    167477,     72017,     72016,     72493,    167233,    167242,    166766
    167495,     72025,     72025,     72502,    167251,    167252,    166776
    167480,     72013,     71996,     72473,    167236,    167219,    166743
    167525,     72062,     72049,     72525,    167280,    167279,    166803
    167485,     72017,     71975,     72451,    167240,    167194,    166718
    167486,     72028,     72010,     72487,    167242,    167235,    166759
    167505,     72038,     72026,     72503,    167261,    167253,    166777
    167485,     72015,     71992,     72469,    167240,    167214,    166738
    167453,     71993,     71982,     72458,    167209,    167202,    166726
    167505,     72044,     72055,     72531,    167261,    167286,    166810
    167520,     72053,     72023,     72499,    167276,    167249,    166773
    167539,     72076,     72026,     72503,    167295,    167253,    166777
    167512,     72036,     71986,     72462,    167268,    167207,    166731
    167454,     71987,     71959,     72435,    167210,    167176,    166700
    167524,     72059,     72070,     72547,    167279,    167304,    166828
    167513,     72041,     72000,     72476,    167268,    167223,    166747
    167512,     72032,     72009,     72485,    167268,    167233,    166757
    167575,     72100,     72064,     72541,    167331,    167297,    166821
    167530,     72067,     71970,     72447,    167285,    167189,    166713
    167490,     72027,     71975,     72451,    167246,    167194,    166718
    167597,     72130,     72103,     72579,    167353,    167341,    166865
    167516,     72049,     71939,     72415,    167272,    167153,    166677
    167514,     72052,     72008,     72484,    167269,    167232,    166756
    167503,     72032,     72000,     72476,    167258,    167223,    166747
    167508,     72034,     72014,     72490,    167263,    167239,    166763
    167487,     72023,     71991,     72468,    167243,    167213,    166737
    167539,     72079,     72055,     72531,    167294,    167286,    166810
    167550,     72076,     72019,     72496,    167305,    167245,    166769
    167486,     72026,     71954,     72430,    167242,    167170,    166694
    167500,     72037,     72022,     72498,    167256,    167248,    166772
    167476,     72015,     71989,     72465,    167232,    167210,    166734
    167495,     72031,     72026,     72503,    167251,    167253,    166777
    167531,     72063,     72041,     72517,    167286,    167270,    166794
    167484,     72021,     71969,     72445,    167239,    167187,    166711
    167489,     72023,     72014,     72490,    167245,    167239,    166763
    167500,     72025,     72019,     72496,    167255,    167245,    166769
    167496,     72028,     72006,     72483,    167251,    167230,    166754
    167505,     72033,     72017,     72494,    167261,    167243,    166767
    167520,     72050,     72023,     72499,    167276,    167249,    166773
    167469,     72002,     71965,     72442,    167225,    167183,    166707
    167504,     72035,     72040,     72516,    167260,    167269,    166793
    167480,     72008,     71989,     72465,    167236,    167210,    166734
    167498,     72032,     72025,     72502,    167254,    167252,    166776
    167495,     72023,     72007,     72483,    167251,    167231,    166755
    167482,     72019,     71998,     72475,    167238,    167221,    166745
    167514,     72049,     72037,     72514,    167269,    167266,    166790
    167488,     72024,     71987,     72463,    167243,    167208,    166732
    167468,     72005,     71992,     72469,    167224,    167214,    166738
    167515,     72047,     72050,     72527,    167271,    167281,    166805
    167530,     72062,     72023,     72499,    167285,    167249,    166773
    167477,     72016,     71963,     72440,    167233,    167181,    166705
    167522,     72053,     72049,     72525,    167278,    167279,    166803
    167477,     72012,     71970,     72447,    167232,    167189,    166713
    167496,     72031,     72026,     72503,    167251,    167253,    166777
    167490,     72018,     72004,     72481,    167246,    167228,    166752
    167514,     72046,     72030,     72507,    167270,    167258,    166782
    167449,     71985,     71953,     72429,    167204,    167169,    166693
    167507,     72044,     72060,     72537,    167262,    167292,    166816
    167499,     72034,     72003,     72479,    167254,    167226,    166750
    167522,     72050,     72030,     72506,    167278,    167257,    166781
    167486,     72014,     71978,     72455,    167242,    167198,    166722
    167471,     72000,     71996,     72473,    167227,    167219,    166743
    167501,     72030,     72036,     72512,    167257,    167264,    166788
    167450,     71978,     71965,     72442,    167206,    167183,    166707
    167519,     72049,     72070,     72546,    167275,    167303,    166827
    167532,     72057,     72021,     72497,    167288,    167247,    166771
    167547,     72081,     72023,     72499,    167303,    167249,    166773
    167478,     72009,     71949,     72426,    167233,    167165,    166689
    167491,     72022,     72021,     72497,    167247,    167247,    166771
    167508,     72038,     72024,     72501,    167264,    167251,    166775
    167536,     72065,     72034,     72510,    167291,    167262,    166786
    167495,     72033,     71974,     72450,    167250,    167193,    166717
    167554,     72082,     72061,     72537,    167309,    167293,    166817
    167505,     72036,     71967,     72443,    167261,    167185,    166709
    167490,     72019,     71996,     72473,    167245,    167219,    166743
    167481,     72012,     72002,     72478,    167237,    167225,    166749
    167503,     72041,     72029,     72505,    167258,    167256,    166780
    167511,     72045,     72016,     72493,    167267,    167242,    166766
    167468,     72005,     71972,     72449,    167224,    167191,    166715
    167536,     72070,     72069,     72545,    167291,    167302,    166826
    167485,     72020,     71965,     72442,    167240,    167183,    166707
    167496,     72024,     72019,     72496,    167251,    167245,    166769
    167480,     72008,     71996,     72472,    167236,    167218,    166742
    167457,     71991,     71989,     72466,    167213,    167211,    166735
    167505,     72035,     72051,     72528,    167261,    167282,    166806
    167509,     72041,     72013,     72489,    167265,    167238,    166762
    167503,     72043,     72004,     72481,    167259,    167228,    166752
    167500,     72029,     72007,     72483,    167256,    167231,    166755
    167487,     72023,     71998,     72475,    167243,    167221,    166745
    167504,     72038,     72024,     72501,    167259,    167251,    166775
    167535,     72066,     72036,     72513,    167291,    167265,    166789
    167471,     72006,     71954,     72430,    167226,    167170,    166694
    167476,     72010,     72014,     72490,    167232,    167239,    166763
    167504,     72039,     72034,     72510,    167260,    167262,    166786
    167504,     72041,     72010,     72486,    167260,    167234,    166758
    167578,     72113,     72074,     72550,    167334,    167308,    166832
    167525,     72053,     71963,     72440,    167281,    167181,    166705
    167510,     72044,     71996,     72473,    167265,    167219,    166743
    167502,     72033,     72003,     72479,    167257,    167226,    166750
    167497,     72030,     72005,     72482,    167253,    167229,    166753
    167480,     72013,     71995,     72471,    167236,    167217,    166741
    167531,     72056,     72054,     72530,    167287,    167285,    166809
    167525,     72059,     72004,     72481,    167281,    167228,    166752
    167503,     72037,     71990,     72467,    167259,    167212,    166736
    167532,     72067,     72035,     72511,    167287,    167263,    166787
    167481,     72009,     71965,     72442,    167237,    167183,    166707
    167509,     72043,     72034,     72510,    167265,    167262,    166786
    167488,     72018,     71991,     72468,    167243,    167213,    166737
    167510,     72045,     72029,     72505,    167266,    167256,    166780
    167518,     72055,     72016,     72493,    167274,    167242,    166766
    167509,     72049,     72002,     72478,    167265,    167225,    166749
    167529,     72054,     72027,     72503,    167284,    167254,    166778
    167511,     72038,     71994,     72470,    167267,    167216,    166740
    167484,     72019,     71986,     72462,    167239,    167207,    166731
    167493,     72032,     72017,     72494,    167249,    167243,    166767
    167506,     72043,     72021,     72497,    167261,    167247,    166771
    167481,     72013,     71988,     72464,    167236,    167209,    166733
    167508,     72040,     72033,     72510,    167264,    167261,    166785
    167527,     72057,     72026,     72503,    167282,    167253,    166777
    167503,     72040,     71989,     72465,    167259,    167210,    166734
    167519,     72047,     72023,     72500,    167274,    167250,    166774
    167502,     72036,     71995,     72471,    167258,    167217,    166741
    167512,     72046,     72018,     72495,    167268,    167244,    166768
    167500,     72035,     71999,     72476,    167256,    167222,    166746
    167478,     72017,     71990,     72467,    167234,    167212,    166736
    167459,     71996,     71993,     72469,    167215,    167215,    166739
    167510,     72046,     72054,     72530,    167265,    167285,    166809
    167474,     72010,     71978,     72455,    167230,    167198,    166722
    167475,     72009,     72010,     72487,    167231,    167235,    166759
    167485,     72017,     72018,     72495,    167240,    167244,    166768
    167500,     72034,     72023,     72499,    167255,    167249,    166773
    167484,     72024,     71996,     72472,    167240,    167218,    166742
    167464,     71999,     71992,     72469,    167220,    167214,    166738
    167533,     72067,     72070,     72546,    167289,    167303,    166827
    167470,     72001,     71955,     72431,    167226,    167171,    166695
    167494,     72025,     72030,     72507,    167249,    167258,    166782
    167491,     72020,     72007,     72483,    167247,    167231,    166755
    167498,     72035,     72016,     72492,    167254,    167241,    166765
    167515,     72048,     72024,     72501,    167271,    167251,    166775
    167509,     72040,     72004,     72481,    167265,    167228,    166752
    167505,     72030,     72006,     72483,    167261,    167230,    166754
    167480,     72014,     71988,     72464,    167235,    167209,    166733
    167494,     72027,     72022,     72498,    167250,    167248,    166772
    167503,     72039,     72017,     72494,    167258,    167243,    166767
    167472,     72006,     71983,     72459,    167228,    167203,    166727
    167490,     72021,     72025,     72502,    167246,    167252,    166776
    167458,     71993,     71982,     72458,    167214,    167202,    166726
    167469,     72004,     72019,     72496,    167224,    167245,    166769
    167464,     72003,     72005,     72482,    167220,    167229,    166753
    167436,     71976,     71985,     72462,    167192,    167206,    166730
    167482,     72019,     72050,     72526,    167238,    167280,    166804
    167488,     72022,     72015,     72491,    167244,    167240,    166764
    167498,     72029,     72018,     72495,    167254,    167244,    166768
    167496,     72032,     72008,     72484,    167251,    167232,    166756
    167523,     72055,     72033,     72510,    167279,    167261,    166785
    167504,     72035,     71993,     72469,    167259,    167215,    166739
    167496,     72033,     72003,     72479,    167251,    167226,    166750
    167533,     72058,     72042,     72518,    167289,    167271,    166795
    167557,     72092,     72030,     72507,    167313,    167258,    166782
    167536,     72067,     71991,     72468,    167292,    167213,    166737
    167513,     72049,     71989,     72466,    167269,    167211,    166735
    167530,     72064,     72024,     72501,    167286,    167251,    166775
    167511,     72046,     71993,     72469,    167266,    167215,    166739
    167470,     71999,     71974,     72450,    167225,    167193,    166717
    167491,     72017,     72028,     72504,    167246,    167255,    166779
    167471,     71997,     71992,     72469,    167227,    167214,    166738
    167484,     72012,     72021,     72497,    167240,    167247,    166771
    167497,     72034,     72021,     72497,    167253,    167247,    166771
    167481,     72014,     71996,     72472,    167237,    167218,    166742
    167476,     72004,     72005,     72482,    167232,    167229,    166753
    167492,     72029,     72023,     72500,    167248,    167250,    166774
    167527,     72061,     72040,     72516,    167283,    167269,    166793
    167511,     72051,     71996,     72472,    167266,    167218,    166742
    167553,     72076,     72046,     72523,    167309,    167276,    166800
    167513,     72048,     71975,     72451,    167269,    167194,    166718
    167521,     72052,     72016,     72493,    167276,    167242,    166766
    167493,     72026,     71985,     72462,    167249,    167206,    166730
    167522,     72051,     72035,     72511,    167278,    167263,    166787
    167511,     72044,     72000,     72476,    167266,    167223,    166747
    167514,     72041,     72012,     72489,    167269,    167237,    166761
    167490,     72020,     71989,     72465,    167245,    167210,    166734
    167501,     72025,     72019,     72496,    167257,    167245,    166769
    167471,     72005,     71983,     72460,    167226,    167204,    166728
    167437,     71971,     71980,     72456,    167193,    167200,    166724
    167474,     72002,     72042,     72518,    167229,    167271,    166795
    167478,     72013,     72013,     72489,    167234,    167238,    166762
